f.1,f.2,f.3,f.4
2.2776,2.9395,3.2473,7.3609
1.894,2.3566,2.6391,5.9077
2.2582,2.8123,3.1759,7.0028
1.7119,2.3883,2.8343,6.6371
2.1436,2.7676,3.0695,7.3548
2.3237,3.0834,3.4331,7.8673
2.676,3.5097,3.9104,8.8601
1.7441,2.1935,2.4973,5.4755
2.1181,2.6181,2.836,6.6243
2.1918,2.8387,3.1363,7.0288
1.7036,2.1916,2.5334,6.0272
1.8178,2.4604,2.8297,6.2926
2.1786,2.9223,3.3165,7.3918
1.7975,2.2462,2.4364,5.7255
2.1477,2.6838,2.9437,6.7902
2.3788,3.2185,3.6245,7.8476
2.0754,2.4904,2.8073,6.3083
1.7217,2.3801,3.1329,7.0244
2.0872,2.8221,3.2518,7.847
1.7757,2.2875,2.5522,5.9106
2.1607,2.7929,3.1103,7.1373
2.2727,3.0182,3.4008,7.4836
2.1332,2.6181,2.9729,6.5973
1.8887,2.479,2.7064,6.1409
1.6844,2.3681,3.0501,7.2065
1.5275,1.9645,2.2352,5.2328
2.3333,3.0365,3.4172,7.9209
2.3145,3.1615,3.6001,7.8259
2.1188,2.5892,2.7846,6.6523
2.285,2.9062,3.189,7.282
2.6405,3.3315,3.6921,8.32
1.6329,2.2324,2.7727,6.235
2.0359,2.7784,3.2829,7.4324
2.1017,2.8655,3.1629,7.3724
1.7669,2.1295,2.3235,5.545
1.8868,2.424,2.701,6.0576
2.2478,2.8626,3.2101,7.1263
2.2381,2.7416,3.1162,6.8761
1.999,2.6789,3.182,7.8105
2.0128,2.8174,3.2644,7.2917
2.0362,2.6042,2.9082,6.7256
2.1748,2.8876,3.2597,7.1957
2.5451,3.3289,3.7648,8.2546
1.7322,2.1313,2.3276,5.3921
2.1508,2.6551,2.9314,6.6794
1.7949,2.4987,3.0858,7.0454
1.7938,2.2935,2.6251,6.1031
1.8132,2.4676,2.8452,6.147
2.552,3.3279,3.5917,8.4671
2.1598,2.7083,2.9621,6.8398
2.5551,3.1957,3.5319,8.0274
2.4111,3.2203,3.6289,7.8607
1.7662,2.2879,2.7184,6.3085
1.9466,2.551,2.8074,6.7309
2.2855,2.9897,3.2741,7.7551
1.7579,2.2645,2.5267,5.6698
2.1626,2.7622,3.0939,6.8957
2.2044,2.9286,3.3254,7.1488
2.0048,2.4278,2.6296,6.1719
2.0406,2.8182,3.3296,7.6362
2.4423,3.3466,3.8085,8.789
1.9132,2.3761,2.6703,6.108
2.336,2.9359,3.3147,7.4358
2.137,2.8243,3.102,7.0008
2.0045,2.4228,2.6664,6.1599
2.156,2.7365,3.0591,6.7921
1.6906,2.2638,2.6969,6.0142
1.9834,2.6066,2.8712,6.8602
2.11,2.8324,3.14,7.1727
2.1901,2.6355,2.9286,6.7917
2.1035,2.7823,3.1668,6.8168
2.5577,3.316,3.7763,8.1344
1.6143,2.1383,2.5144,6.0958
2.0163,2.6781,3.0376,7.3135
2.0359,2.8175,3.1902,7.1467
2.0233,2.5642,2.8576,6.5532
2.1572,2.8309,3.1958,7.0193
2.4001,3.0458,3.2856,7.6938
1.6537,2.0634,2.2685,5.1787
1.6212,2.2033,2.7149,6.3885
2.2222,3.0805,3.62,8.1494
2.1663,2.7583,3.1258,7.1665
2.13,2.7994,3.0505,7.0644
2.5144,3.2554,3.5659,8.1938
2.137,2.674,2.9697,6.7104
2.5009,3.1237,3.5016,7.7928
1.7621,2.5462,3.2968,7.0745
1.6136,2.0086,2.2017,5.3633
1.8261,2.3786,2.6337,6.0967
2.1728,2.8166,3.1219,7.153
1.6964,2.1375,2.4103,5.3523
2.5358,3.1928,3.6209,7.9428
2.5018,3.2163,3.5177,8.0084
1.8808,2.4614,2.8823,6.9546
1.9583,2.6865,3.1022,6.9222
2.3438,3.1794,3.6011,8.089
1.8392,2.2895,2.6051,5.7995
2.1316,2.6198,2.8071,6.7071
2.1032,2.7462,3.0195,6.81
1.9458,2.3409,2.5866,5.9462
1.7401,2.3666,2.8448,6.551
2.0806,2.8253,3.2636,7.4906
1.9399,2.5292,2.7607,6.4134
2.3748,3.0643,3.3518,7.757
2.4188,3.2285,3.5965,7.9638
2.0747,2.4867,2.7842,6.3274
2.0974,2.7204,3.0952,6.6757
1.9718,2.686,3.1121,7.503
1.7884,2.2935,2.5423,5.9975
2.1438,2.7638,3.0597,7.1205
2.0186,2.7677,3.1368,6.7808
2.0095,2.5156,2.8485,6.2969
2.0206,2.591,2.827,6.4665
2.8497,3.6116,3.9791,9.0075
1.582,2.0796,2.5367,5.9063
2.018,2.68,3.151,7.2923
2.2108,3.0113,3.4754,7.7272
1.9735,2.4137,2.608,6.2981
1.9404,2.5618,2.85,6.3577
2.3426,3.0354,3.3854,7.5385
1.9463,2.4434,2.7614,6.0819
1.7212,2.3876,3.1366,7.1606
1.8024,2.5059,2.8695,6.6879
1.6448,2.035,2.2208,5.3525
2.2469,2.8938,3.2009,7.3548
2.6249,3.3606,3.7392,8.467
1.9761,2.5118,2.8505,6.236
2.3048,2.8628,3.0948,7.2266
1.8404,2.5776,3.2222,7.5106
1.9117,2.4787,2.8141,6.6875
1.993,2.6999,3.0675,6.8447
2.3449,3.1339,3.5355,7.8731
1.7638,2.1449,2.3156,5.5001
2.1346,2.6168,2.8636,6.6448
1.9073,2.5706,2.8945,6.2704
1.8712,2.485,3.0093,6.9703
2.0935,2.8647,3.3661,7.4554
2.3917,3.1779,3.4728,8.2643
1.9575,2.5365,2.8053,6.3779
2.3558,3.0222,3.3584,7.5734
2.4001,3.1844,3.5903,7.805
1.9592,2.3257,2.6467,5.9102
1.5965,2.1643,2.5406,5.8991
1.9699,2.6593,3.0163,7.0431
1.7099,2.175,2.4342,5.5734
2.0694,2.6425,2.9653,6.6927
2.5085,3.3859,3.8658,8.255
2.2696,2.7548,2.9616,7.0292
2.4097,3.0496,3.3432,7.6195
2.1688,3.0004,3.6288,8.6024
1.6973,2.2006,2.5074,5.6595
2.1166,2.7576,3.12,7.0207
2.1387,2.8146,3.0593,7.0805
1.9909,2.4129,2.633,6.1747
2.0012,2.5994,2.9002,6.4241
2.3685,3.0309,3.401,7.4918
1.6853,2.2537,2.6913,6.0987
2.3962,3.1464,3.4503,8.3683
2.2906,3.1621,3.5328,7.8956
2.0692,2.5362,2.8098,6.4885
2.2495,2.8842,3.2436,7.1678
2.6211,3.3331,3.7736,8.2479
1.9398,2.4093,2.6276,6.0593
1.7251,2.3712,3.024,7.2171
1.9878,2.7648,3.2866,7.5263
1.9859,2.5603,2.8975,6.7167
1.8894,2.6054,2.9974,6.4048
2.2065,2.9056,3.1734,7.3005
1.9653,2.3872,2.6361,6.0694
2.429,2.9807,3.3259,7.5036
1.834,2.5912,3.373,7.4507
1.8907,2.4404,2.8596,6.5304
2.0212,2.6371,2.8694,6.8514
2.3692,3.0754,3.3514,7.8991
1.8331,2.348,2.6116,5.8721
2.2377,2.8426,3.1793,7.0894
2.276,3.0092,3.4112,7.3503
1.4999,1.9137,2.1894,5.4448
1.6832,2.2427,2.5422,5.9121
2.4677,3.2797,3.662,8.4933
2.0996,2.6314,2.9472,6.7038
2.5062,3.1545,3.5556,7.9402
2.19,2.928,3.2211,7.2208
2.1353,2.6159,2.8755,6.6075
1.811,2.5051,3.0825,7.0548
2.1903,3.015,3.5167,8.0746
1.7119,2.1918,2.5039,5.5764
2.0243,2.5539,2.7667,6.5489
2.1417,2.7874,3.0754,6.9612
1.963,2.3662,2.6316,6.0201
2.3231,3.0461,3.4532,7.4608
2.1598,3.0337,3.8299,8.6169
1.9699,2.5667,2.8506,6.7558
2.3379,3.0508,3.3685,7.8985
2.2983,3.1288,3.515,7.7416
1.925,2.3099,2.6027,5.905
2.1534,2.7115,3.0899,6.7312
2.3706,2.9184,3.1392,7.3927
1.4844,1.9571,2.2453,5.2242
1.8703,2.4726,2.7808,6.4849
1.9751,2.6902,3.0349,6.7523
2.3228,2.8965,3.2576,7.3616
2.203,2.8736,3.1278,7.1652
2.6085,3.3434,3.6651,8.3478
1.9399,2.3469,2.6031,5.9446
1.9671,2.6143,3.0818,7.2248
1.9678,2.7475,3.2003,6.9388
1.8576,2.3085,2.4889,5.9841
2.0188,2.61,2.8687,6.5625
2.3669,3.027,3.3523,7.5794
1.8588,2.3616,2.661,5.8602
2.2312,2.8165,3.1932,6.966
1.962,2.7632,3.5633,8.4324
1.912,2.4182,2.7222,6.6014
1.9499,2.6329,2.9928,6.6717
2.3602,3.1473,3.5412,7.9319
1.9951,2.5342,2.8802,6.3376
2.2927,2.8549,3.1002,7.2326
2.1801,2.9005,3.2278,7.1239
1.6549,2.2275,2.7619,6.4921
1.8943,2.6012,3.0747,6.9317
2.2274,3.041,3.4908,7.8638
1.5178,1.8888,2.0363,4.8326
2.3266,2.9075,3.1656,7.3941
2.4286,3.154,3.4981,7.8274
2.1973,2.6356,2.9455,6.6938
1.7937,2.4841,3.1292,6.99
2.1319,2.878,3.2277,7.8091
1.908,2.4352,2.6733,6.3158
2.2632,2.8942,3.1892,7.4112
2.0362,2.8068,3.185,6.8367
1.8411,2.2378,2.5342,5.6547
1.9099,2.4079,2.6184,6.0351
1.7632,2.4233,2.9476,7.0393
1.9002,2.4871,2.8291,6.4768
2.312,3.0353,3.4178,7.7948
2.4216,3.264,3.7023,8.0951
2.1995,2.6847,2.8998,6.8832
2.0946,2.7654,3.0725,6.8164
2.4956,3.2257,3.5978,7.9717
1.6192,2.1213,2.5224,5.7915
1.9977,2.6452,3.0642,6.9867
1.9591,2.648,2.9229,6.7105
1.8834,2.3309,2.5587,5.9778
2.0405,2.6203,2.9229,6.5386
2.8704,3.6529,4.1063,9.0719
2.1105,2.7486,3.1499,6.7268
2.0124,2.7292,3.1514,7.6267
2.1703,3.003,3.3891,7.811
1.8405,2.2378,2.4631,5.8435
1.9568,2.5406,2.8515,6.3418
2.3423,3.01,3.3919,7.4835
1.8181,2.2041,2.3791,5.6155
2.1933,2.6774,2.9302,6.7702
1.7375,2.4375,2.9131,6.528
1.7681,2.2754,2.5732,5.9475
2.3352,3.1106,3.5321,7.8119
2.6135,3.3657,3.6368,8.5698
1.8718,2.2927,2.519,5.8172
2.306,2.843,3.1568,7.1561
2.4055,3.0892,3.4768,7.6191
1.6547,2.1978,2.7791,6.4837
1.701,2.3226,2.6646,6.1188
2.0816,2.8152,3.1487,7.3036
1.816,2.3381,2.6103,5.9185
2.1765,2.7902,3.1272,7.0085
2.0573,2.8049,3.2052,6.8013
2.1551,2.5752,2.8004,6.5872
1.8631,2.5382,3.1292,7.3281
2.2757,3.094,3.6111,8.4361
1.8628,2.4479,2.7966,6.2032
2.2788,2.9844,3.3907,7.5038
2.2562,2.9674,3.2182,7.4375
2.1389,2.6089,2.8427,6.6427
2.108,2.7502,3.0634,6.7843
1.8611,2.6223,3.3687,7.7721
1.6118,2.0465,2.3587,5.4137
1.9049,2.4121,2.6014,6.3424
2.2286,3.014,3.3481,7.492
2.1314,2.6122,2.8908,6.6509
2.2859,2.9396,3.3047,7.2806
2.6687,3.3979,3.8443,8.3931
1.6736,2.2267,2.5845,6.1317
2.0634,2.7485,3.0988,7.3359
2.1987,2.9949,3.3634,7.6172
1.8925,2.2978,2.5696,5.928
1.9124,2.5115,2.8633,6.1778
2.2114,2.8056,3.0539,7.044
1.8062,2.2185,2.4473,5.5928
2.1337,2.8801,3.4604,8.1559
2.2327,3.1138,3.6298,8.0293
2.2047,2.8237,3.2082,7.2438
2.2845,2.9549,3.2218,7.4842
2.6319,3.3677,3.7043,8.4771
1.7743,2.2384,2.5149,5.5782
2.2172,2.7842,3.1452,6.9151
1.8699,2.6323,3.2586,7.1597
1.7953,2.2667,2.4566,6.0274
1.8543,2.4677,2.7263,6.2333
2.2093,2.8957,3.2003,7.2883
2.3116,2.9156,3.2645,7.2999
2.7061,3.4031,3.8406,8.4667
2.3271,3.116,3.424,7.6666
1.7355,2.1937,2.4715,5.9642
1.9732,2.5976,2.9234,6.7255
2.3321,3.0618,3.4264,7.8174
1.8568,2.3534,2.6713,5.8959
2.1619,2.689,2.9105,6.8224
2.2512,2.9022,3.2003,7.213
2.0702,2.4915,2.7699,6.3112
1.4888,2.1041,2.7918,6.1504
2.3,3.2279,3.9431,8.8403
1.8575,2.3374,2.5575,6.1048
2.2672,2.8827,3.1641,7.4338
2.2401,3.0019,3.3657,7.4203
2.1189,2.595,2.9189,6.5602
2.2705,2.9079,3.3097,7.1675
1.8168,2.5269,3.2367,7.8482
1.6784,2.2415,2.5819,5.9219
2.0455,2.7286,3.0813,7.0755
2.1435,2.9277,3.3166,7.2964
1.8801,2.2942,2.6059,5.8424
2.2517,2.8641,3.095,7.1949
2.6461,3.3337,3.6415,8.3637
1.7558,2.3347,2.8217,6.683
2.1577,2.8814,3.3394,7.8418
2.0366,2.8771,3.3359,7.161
2.0054,2.5311,2.7257,6.5009
2.1116,2.7669,3.0421,6.9058
2.4664,3.18,3.5197,7.926
1.6668,2.0519,2.3077,5.1538
1.6666,2.2531,2.8,6.4281
1.8246,2.4671,2.7714,6.5689
2.1005,2.6028,2.8452,6.8325
2.1001,2.7895,3.1237,6.9453
2.5231,3.2937,3.6902,8.1922
2.1025,2.6455,3.004,6.5843
2.3893,2.9514,3.203,7.455
1.8426,2.5996,3.197,7.2824
1.737,2.1806,2.4542,5.8012
1.9621,2.5645,2.8958,6.5467
2.3037,2.9977,3.3832,7.558
1.6511,2.0915,2.2889,5.2526
2.0498,2.5783,2.8437,6.4644
2.5468,3.3458,3.7507,8.2162
1.9723,2.6127,3.1323,7.2837
2.0768,2.8689,3.365,7.3399
2.3677,3.1459,3.4061,8.1315
1.8635,2.2901,2.4935,5.8729
2.2618,2.8001,3.0832,7.1068
2.1105,2.8243,3.1854,6.9017
2.023,2.4734,2.7977,6.2068
1.7394,2.3485,2.6991,6.4489
2.0793,2.7966,3.1213,7.4273
1.7584,2.2841,2.5434,5.7939
2.5647,3.311,3.6958,8.339
2.6376,3.5009,3.9584,8.6015
2.0166,2.3639,2.5486,6.1125
1.9759,2.5539,2.8306,6.3218
1.7594,2.46,3.2434,7.5352
1.6977,2.2224,2.5951,5.934
2.0751,2.7401,3.1395,7.1364
1.9912,2.6938,2.9648,6.7711
1.9358,2.3975,2.6279,6.121
2.0724,2.6689,2.975,6.6382
2.3996,3.0579,3.4345,7.5812
1.6472,2.2011,2.7477,6.1371
2.0316,2.6783,3.0241,7.2645
2.1958,2.9733,3.3354,7.643
2.0716,2.5697,2.8533,6.6284
2.1204,2.7897,3.1542,6.9003
2.5005,3.2413,3.677,7.996
1.9884,2.444,2.6341,6.1922
1.7742,2.4217,2.9798,7.243
1.819,2.5753,3.0281,6.7217
1.7174,2.1596,2.4215,5.6112
1.8901,2.4802,2.8077,6.2096
2.6051,3.315,3.5734,8.4249
2.0288,2.5458,2.7975,6.393
2.4476,3.0599,3.3938,7.6574
1.9456,2.7435,3.4904,7.9136
2.0199,2.6439,3.0655,7.0752
1.9509,2.6337,2.9052,6.6895
2.3216,3.0807,3.3852,7.7955
1.7484,2.1353,2.3713,5.4332
2.1467,2.6469,2.9675,6.6611
2.0977,2.765,3.1482,6.7478
1.5509,2.0038,2.2941,5.6237
2.2092,2.9339,3.3089,7.7568
2.5745,3.4099,3.8007,8.8276
1.9661,2.5801,2.9264,6.4045
2.4121,3.1239,3.5433,7.7392
2.3476,3.0951,3.3996,7.6625
1.9912,2.3676,2.6103,6.0483
1.7261,2.3579,2.8293,6.3872
2.1046,2.865,3.3117,7.5188
1.8435,2.3656,2.6998,6.0158
2.1027,2.641,2.8315,6.7903
1.965,2.6448,2.9278,6.5176
2.3665,2.919,3.2295,7.3582
2.4604,3.1787,3.5706,7.8358
2.2493,3.1454,3.8692,8.8465
1.7774,2.263,2.4721,5.9004
2.1742,2.7861,3.0475,7.1862
2.3014,3.0306,3.3638,7.584
2.1326,2.5954,2.9012,6.5965
2.0001,2.6655,3.0434,6.4924
2.3138,2.9565,3.2201,7.3798
1.5078,2.0515,2.5605,6.0169
1.8851,2.5598,3.0104,7.0629
2.338,3.2898,3.8008,8.3406
2.0108,2.4662,2.7934,6.3583
2.1631,2.7247,2.9595,6.9183
2.5382,3.186,3.4987,8.0378
1.8686,2.3394,2.619,5.8451
1.7571,2.4114,3.092,7.1249
1.9964,2.7892,3.3568,7.4279
1.8944,2.3864,2.6016,6.289
1.9613,2.5965,2.883,6.5299
2.3127,3.0173,3.3585,7.5548
1.7573,2.1332,2.408,5.4027
2.6136,3.2092,3.6525,8.0261
1.8227,2.553,3.1217,7.2013
1.8881,2.4166,2.6981,6.4711
2.0757,2.7583,3.0885,7.0539
2.4419,3.2156,3.5885,8.1433
1.954,2.5184,2.8573,6.2526
2.2572,2.8312,3.0621,7.151
2.3106,3.0075,3.315,7.4497
1.5938,2.0544,2.4205,5.8148
1.7109,2.3239,2.702,6.0129
2.0704,2.793,3.1839,7.1227
2.083,2.6077,2.8255,6.6687
2.4916,3.1221,3.4184,7.9214
2.3989,3.1902,3.5708,7.8342
2.2964,2.8184,3.1695,7.0726
1.9331,2.6852,3.357,7.5388
2.2463,3.0413,3.4075,8.2202
1.6116,2.0352,2.2555,5.2012
2.0317,2.5796,2.8684,6.5434
2.1317,2.8095,3.1699,6.9293
1.9543,2.3636,2.6879,5.9717
1.8945,2.4242,2.6613,6.0333
2.1984,3.031,3.6452,8.5743
2.0312,2.6393,2.9938,6.9027
2.4099,3.145,3.5424,8.077
2.2729,3.1397,3.5992,7.6591
1.8926,2.2642,2.4237,5.8356
2.0921,2.6248,2.8691,6.5933
2.4483,3.0582,3.3793,7.6549
1.6377,2.1563,2.5233,5.7959
2.0052,2.6581,3.0427,6.957
2.072,2.746,2.9784,7.0347
1.9551,2.3994,2.6063,6.1796
2.2079,2.9568,3.3144,7.2586
2.6624,3.4765,3.898,8.5644
2.0064,2.4785,2.8136,6.1949
1.7545,2.3741,2.923,7.1748
1.9083,2.655,3.11,7.084
1.9087,2.4325,2.7146,6.3649
2.0789,2.7442,3.0862,6.9147
2.4252,3.165,3.5654,7.9102
1.7853,2.2885,2.5009,5.7177
2.1735,2.7518,3.0297,6.8772
1.6585,2.3614,3.0977,7.0143
1.9262,2.4306,2.794,6.5562
2.0719,2.7684,3.1858,7.0195
2.3816,3.0921,3.3602,7.9218
1.986,2.4497,2.6946,6.2363
2.3812,2.9516,3.2807,7.4426
2.1291,2.8887,3.2895,7.0074
1.6821,2.2648,2.8348,6.4484
1.8333,2.4689,2.763,6.5693
2.1706,2.9038,3.1964,7.5727
1.6259,2.0402,2.2592,5.1854
2.0168,2.539,2.8299,6.4024
2.5682,3.3546,3.791,8.2563
2.2195,2.6447,2.8456,6.7801
1.791,2.4684,2.9746,6.8412
2.1987,3.0099,3.461,8.0308
1.9674,2.5559,2.8785,6.5336
2.335,3.0273,3.408,7.6498
2.1798,2.9066,3.1766,7.2261
1.8967,2.274,2.4888,5.8161
2.0793,2.6099,2.9032,6.5149
1.8686,2.5812,3.1981,7.46
1.5833,2.1176,2.4671,5.4147
2.2968,2.9956,3.2638,7.7265
2.3768,3.1924,3.5339,7.9659
2.2915,2.8374,3.1475,7.1884
2.2238,2.9495,3.338,7.2166
2.6191,3.4042,3.8638,8.34
1.5745,1.9978,2.2515,5.4489
1.9614,2.5314,2.8214,6.7293
1.9268,2.6333,2.9792,6.5694
1.8501,2.2882,2.5726,5.8257
2.0083,2.5993,2.9591,6.4203
2.2379,2.8049,3.0214,7.0848
2.1117,2.6362,2.8901,6.6128
2.0978,2.8323,3.3256,7.8496
2.2825,3.142,3.597,8.1428
1.9761,2.421,2.7244,6.284
1.8971,2.4679,2.6885,6.1853
2.3024,2.9497,3.2315,7.3962
1.8798,2.3238,2.5806,5.8442
2.265,2.8064,3.1459,7.013
1.6197,2.3148,3.1234,6.8472
1.6954,2.1988,2.4598,5.9996
1.8791,2.506,2.7912,6.4993
2.7212,3.5984,3.987,9.202
1.9477,2.4572,2.7685,6.1662
2.4042,3.0326,3.4341,7.5598
2.38,3.0665,3.3488,7.6393
1.7186,2.2652,2.7286,6.6081
1.904,2.5949,3.026,6.8712
2.2659,3.0705,3.4913,7.9413
2.0048,2.5773,2.9254,6.5108
2.2667,2.8507,3.0891,7.272
1.9983,2.7346,3.0657,6.6752
1.7411,2.088,2.3317,5.3081
1.895,2.5906,3.2311,7.2903
2.3181,3.1668,3.7508,8.4815
1.8289,2.3289,2.5259,5.9998
2.2419,2.8591,3.1155,7.3153
2.3448,3.0836,3.4187,7.6753
2.1852,2.6591,2.9685,6.7377
2.0653,2.7419,3.1228,6.6846
1.859,2.5819,3.1246,7.5051
1.6089,2.0394,2.2677,5.3861
1.9769,2.5386,2.8143,6.5934
1.9805,2.6711,3.0115,6.6203
2.2976,2.8262,3.1933,7.1517
2.3647,2.9791,3.2341,7.4943
2.7261,3.4136,3.7493,8.5593
1.7162,2.3245,2.7739,6.2731
2.1263,2.8738,3.3137,7.5491
2.2275,3.0872,3.5372,7.7206
1.8884,2.2878,2.4695,5.9275
1.9535,2.5266,2.7954,6.2948
2.327,2.9712,3.3087,7.3937
1.9184,2.3723,2.6762,5.9333
1.8331,2.4938,3.049,6.9925
2.1959,3.0481,3.4466,7.8447
2.201,2.8055,3.093,7.2278
2.3367,3.0791,3.4421,7.6837
2.7036,3.5102,3.9424,8.7199
1.8794,2.3185,2.6492,5.8036
2.1898,2.6686,2.8754,6.7744
1.9199,2.6239,3.0618,7.2245
1.8502,2.3219,2.5777,6.1548
1.8233,2.4596,2.7874,6.1192
2.2135,2.9304,3.3061,7.2813
1.7895,2.2357,2.4207,5.65
2.614,3.2569,3.5679,8.1974
2.44,3.262,3.6541,7.9761
1.6756,2.1997,2.7136,6.3809
1.9675,2.6558,3.1546,7.1068
2.2586,2.9815,3.2632,7.877
1.785,2.2923,2.5326,5.8002
2.1903,2.7986,3.1048,7.0496
2.256,2.9862,3.3634,7.3389
2.1354,2.6164,2.9686,6.5604
1.5976,2.2166,2.7392,6.4047
1.9701,2.7143,3.1515,7.4107
2.0201,2.5516,2.8543,6.6239
2.4275,3.0949,3.4667,7.9116
2.243,3.0725,3.5206,7.4724
2.1003,2.5695,2.7969,6.5319
2.2217,2.848,3.1579,7.0712
1.937,2.7107,3.464,8.0718
1.7928,2.4087,2.8127,6.2816
2.1583,2.8945,3.3157,7.4094
2.1666,2.8855,3.1233,7.3133
1.7566,2.0812,2.2565,5.3972
1.8057,2.32,2.5782,5.765
2.6504,3.3658,3.7638,8.3571
1.7891,2.36,2.849,6.5215
2.1248,2.7692,3.0451,7.4648
2.1687,2.9397,3.2618,7.4716
2.0835,2.5901,2.8547,6.6435
2.25,2.896,3.2399,7.2248
2.5887,3.3012,3.7207,8.1916
1.6191,2.0107,2.1875,5.061
1.7054,2.2809,2.6768,6.3628
1.8753,2.5735,2.95,6.6855
1.8052,2.2644,2.5362,5.8613
2.2408,2.9889,3.404,7.3796
2.5632,3.2915,3.5728,8.2908
2.1424,2.6636,2.9319,6.7026
2.5264,3.1391,3.4916,7.8574
1.897,2.7126,3.3513,7.3059
1.8234,2.32,2.663,6.0709
1.9427,2.5235,2.7575,6.45
2.2925,2.9552,3.2447,7.4971
1.8089,2.2836,2.553,5.7144
2.1906,2.7562,3.103,6.863
2.2456,2.9396,3.3472,7.1783
2.0448,2.6533,2.9639,7.3602
2.0349,2.7865,3.1332,7.1088
2.4431,3.2902,3.6518,8.349
1.8469,2.2764,2.545,5.7844
2.2767,2.8308,3.1891,7.1137
2.1165,2.7616,3.0104,6.8576
1.9584,2.3494,2.5696,5.9827
1.6276,2.2376,2.8352,6.6049
2.0092,2.753,3.262,7.5897
1.689,2.2387,2.5721,5.6815
1.9824,2.5596,2.7698,6.5687
2.5099,3.3334,3.6733,8.3117
2.1157,2.525,2.7965,6.4712
2.1893,2.8065,3.163,6.9384
1.9239,2.6921,3.5288,8.0447
1.7834,2.2905,2.5451,6.1444
2.1456,2.7798,3.0653,7.2972
1.9938,2.7554,3.1149,6.7945
2.0052,2.5208,2.8307,6.3466
2.0992,2.7575,3.1383,6.7602
2.355,2.989,3.26,7.4856
1.419,1.8697,2.2107,5.1587
2.1713,2.8804,3.308,7.6953
2.329,3.1706,3.6118,8.052
2.2042,2.7514,3.1168,7.026
2.0431,2.6764,2.9108,6.6793
2.4433,3.1413,3.4373,7.8526
2.047,2.5645,2.8436,6.4128
1.8839,2.5882,3.1989,7.476
1.9794,2.8009,3.3078,7.2511
1.6838,2.0566,2.2097,5.3991
1.9036,2.421,2.6478,6.16
2.2363,2.8313,3.1246,7.147
2.0374,2.5872,2.9166,6.4291
2.5061,3.1617,3.5821,7.8335
2.0055,2.7831,3.3047,7.7719
2.0239,2.5928,2.8785,6.9031
2.077,2.7952,3.1392,7.0401
2.4543,3.2513,3.6404,8.1464
1.9,2.3367,2.6508,5.8951
2.1976,2.6814,2.905,6.8214
2.0561,2.7193,3.0238,6.6843
1.6639,2.1712,2.5327,5.96
1.8637,2.5097,2.8833,6.4935
2.6754,3.5799,4.0613,9.1053
2.1087,2.6835,2.9283,6.7859
2.5117,3.1774,3.4979,7.9976
2.5734,3.3638,3.7609,8.2949
2.1571,2.567,2.8965,6.5182
1.7695,2.4556,2.9778,6.4437
2.092,2.8041,3.0783,7.3548
1.8125,2.3088,2.5279,5.8976
2.1815,2.7741,3.0571,7.0321
2.0812,2.8115,3.1698,6.873
2.0472,2.5405,2.8716,6.3485
2.5005,3.1832,3.4583,7.9534
1.6492,2.1235,2.4352,5.625
2.0802,2.7129,3.0728,7.0632
2.2166,2.9843,3.3925,7.462
1.9547,2.3594,2.5402,6.1011
2.0192,2.5993,2.8681,6.4786
2.3909,3.0413,3.3809,7.5711
1.5603,2.0995,2.6339,6.0833
1.9394,2.6183,3.1142,7.1535
1.8258,2.5353,2.8425,6.433
2.0139,2.4664,2.7057,6.378
2.2219,2.8527,3.1818,7.1422
2.6152,3.3313,3.74,8.2985
1.9946,2.5115,2.8667,6.2305
1.8074,2.4508,2.98,7.1977
2.0436,2.815,3.2636,7.5398
2.0002,2.5428,2.8409,6.6498
1.9736,2.669,3.0345,6.6032
2.3549,3.121,3.5402,7.7072
1.7116,2.0759,2.2355,5.2981
2.0904,2.5545,2.7895,6.4691
1.9909,2.7898,3.4764,7.9193
2.0294,2.6123,2.9833,6.9766
2.2411,2.9793,3.3903,7.603
2.5033,3.2307,3.4801,8.3105
1.8938,2.4504,2.7069,6.1081
2.3154,2.9547,3.28,7.366
2.3259,3.0937,3.4875,7.5593
1.6032,2.0571,2.4585,5.7249
1.7084,2.2617,2.5182,5.9088
2.0604,2.7174,2.9975,7.0122
1.7406,2.1679,2.4072,5.5247
2.5639,3.2089,3.5916,8.0896
2.3588,3.1917,3.6479,7.7425
2.1819,2.6528,2.8837,6.7314
1.9112,2.6154,3.1161,7.242
2.2863,3.1151,3.5632,8.28
1.756,2.2207,2.5104,5.6643
2.1645,2.7567,3.1222,6.9506
2.1994,2.8347,3.0963,7.1082
1.9884,2.3793,2.6206,6.0783
1.8973,2.4906,2.8065,6.1103
1.8549,2.5876,3.1671,7.1755
2.0934,2.7666,3.2049,7.1246
2.3752,3.0576,3.2838,7.9358
2.3134,3.1214,3.44,7.7614
2.0235,2.4392,2.6876,6.2384
2.2167,2.7986,3.1315,6.9724
2.5717,3.2318,3.6463,8.0155
1.474,1.9774,2.3797,5.682
1.8693,2.5063,2.8836,6.879
2.0255,2.7764,3.1423,7.1649
1.975,2.4966,2.784,6.4231
1.9978,2.6599,3.0157,6.5626
2.7437,3.5165,3.8078,8.8543
1.9945,2.3865,2.6154,6.0953
1.8421,2.482,3.1008,7.4252
1.898,2.6695,3.1879,6.9583
1.9072,2.4355,2.7776,6.3021
1.9937,2.5981,2.8327,6.5906
2.3546,3.0344,3.3277,7.6607
