f.1,f.2,f.3,f.4
1.7795,2.4535,3.011,6.7637
1.761,2.2856,2.5184,5.8283
2.6645,3.5318,3.9601,8.7201
2.0217,2.5932,2.835,6.4541
1.8052,2.3191,2.6093,6.0379
2.1442,2.917,3.3231,7.1552
2.1206,2.7004,2.9795,6.7358
1.483,1.9382,2.2701,5.1355
2.3109,3.0688,3.3632,7.7964
2.1908,2.843,3.1837,7.0426
2.145,2.6709,3.0465,6.6349
1.7734,2.5155,2.9824,6.6814
1.8745,2.4688,2.7748,6.2154
2.0259,2.5486,2.7658,6.4161
1.8739,2.6497,3.4693,7.9522
1.9896,2.7584,3.1959,6.9262
1.7141,2.0884,2.291,5.3395
2.0749,2.734,3.0888,6.6964
1.7379,2.3078,2.5965,6.1885
1.9789,2.5783,2.8939,6.4541
2.4573,3.2897,3.7464,8.0171
1.6914,2.3053,2.7909,6.4231
1.8304,2.3386,2.6489,6.0069
1.9787,2.6445,2.889,6.5648
2.4882,3.1916,3.5468,7.9148
1.8372,2.3751,2.7396,6.1816
2.3052,3.0251,3.3206,7.6367
1.9883,2.6432,2.9937,6.4652
1.6365,2.1763,2.5058,5.9695
1.9682,2.7317,3.0872,6.8262
2.3123,2.9479,3.3459,7.3308
1.8915,2.3675,2.6225,5.9225
2.1138,2.9178,3.3718,7.5153
2.0052,2.6283,2.8824,6.5853
1.7861,2.1625,2.4175,5.4785
1.8336,2.6253,3.5694,7.6776
2.0887,2.7734,3.0758,7.1827
1.9841,2.5516,2.8602,6.3766
2.3377,3.0277,3.2883,7.5492
1.7095,2.32,2.6946,6.1174
1.797,2.2947,2.5975,5.8075
2.4406,3.2303,3.5692,7.9865
1.889,2.6294,3.3581,7.6772
1.6033,2.0354,2.2283,5.2226
2.1211,2.8037,3.1311,6.9481
1.9616,2.5674,2.9308,6.2791
2.0222,2.6382,2.9773,6.9808
2.2564,3.1294,3.5654,7.6744
2.0953,2.6357,2.8453,6.6386
1.6095,2.1336,2.514,5.8412
2.1289,2.9012,3.3006,7.3377
1.8561,2.4697,2.7347,6.1037
2.0615,2.537,2.8507,6.3671
2.0439,2.8008,3.1375,7.2698
2.1643,2.8129,3.1249,7.0686
1.9192,2.4864,2.8343,6.1131
1.8514,2.5989,3.1126,7.1687
2.1607,2.8345,3.2047,7.143
2.0197,2.4585,2.6716,6.273
2.1516,2.9009,3.277,7.0628
1.8728,2.5882,3.1258,6.9059
1.6132,2.0184,2.2088,5.1627
2.1122,2.7519,3.0822,6.8103
1.7449,2.4059,2.9392,6.88
1.9577,2.5398,2.8401,6.5545
2.2597,3.0769,3.4965,7.5275
2.0797,2.6009,2.8605,6.5237
1.5854,2.1085,2.4501,5.4809
2.4068,3.2176,3.5213,8.1076
2.2677,2.9827,3.341,7.3469
1.6264,2.1154,2.5619,5.858
1.9575,2.6675,2.9943,6.7316
2.0426,2.6367,2.974,6.5536
1.7718,2.2011,2.3799,5.5477
2.2925,3.1554,3.6141,8.3315
1.9599,2.6212,2.9906,6.4585
1.8859,2.3393,2.5687,5.8937
1.7842,2.5277,3.1126,6.8725
1.936,2.5511,2.783,6.5267
1.9781,2.4929,2.7843,6.2419
2.4942,3.2773,3.7295,8.0006
1.9904,2.6848,3.0255,6.9149
2.0549,2.6179,2.9445,6.5804
2.0501,2.7797,3.0826,6.8111
1.5116,2.0752,2.6491,6.0706
1.9472,2.5445,2.9369,6.4897
2.3744,3.1186,3.4199,7.817
2.1089,2.7872,3.1452,6.827
1.6136,2.0515,2.2678,5.4882
1.9995,2.6942,3.0118,6.7332
2.514,3.2232,3.6509,7.9803
1.6858,2.2946,2.7708,6.3428
2.2224,3.0888,3.5314,7.8006
1.9581,2.5374,2.7769,6.3462
1.9342,2.3945,2.6741,6.0043
1.8259,2.5966,3.0984,6.6635
2.3467,3.1009,3.4361,7.7836
1.8543,2.2756,2.5764,5.7258
1.8633,2.5439,2.98,7.1866
1.8239,2.4423,2.7361,6.1431
1.8624,2.3527,2.6587,5.8789
2.4734,3.2758,3.6206,8.0657
2.0699,2.7351,3.118,7.1289
1.8077,2.2795,2.4733,5.7766
2.29,2.9908,3.3319,7.3853
1.7885,2.4818,3.0129,6.6716
1.6782,2.0768,2.2775,5.3679
2.241,3.049,3.4668,7.4207
2.2037,2.8106,3.0754,7.0048
1.7458,2.3421,2.7328,6.1967
2.2242,3.0508,3.4799,7.5864
1.7879,2.3025,2.5315,5.7369
1.7467,2.3172,2.8316,6.5631
2.1466,2.9167,3.2158,7.4761
2.2425,2.8927,3.2044,7.2511
1.7273,2.1687,2.469,5.393
1.87,2.5615,2.9354,6.784
1.8612,2.4734,2.7913,6.1581
2.1719,2.6885,2.919,6.8027
1.877,2.6774,3.3672,7.4696
2.0281,2.6887,3.0732,6.8142
1.8301,2.2999,2.5401,5.7908
2.2773,2.9645,3.3462,7.2795
2.0282,2.7761,3.1068,7.1689
1.8531,2.2847,2.5248,5.8323
2.2097,2.9414,3.3416,7.1791
1.79,2.4138,2.8186,6.6497
1.7338,2.2715,2.5663,5.7156
2.0981,2.7563,3.004,6.8738
2.2152,2.827,3.1561,7.0097
1.9366,2.4997,2.8657,6.4854
2.0709,2.8177,3.1416,6.9491
2.1488,2.7927,3.1518,6.8724
1.3911,1.8376,2.191,5.2196
2.3449,3.1883,3.617,8.2102
2.1747,2.9102,3.3277,7.1354
2.0745,2.5854,2.8303,6.4996
1.9744,2.7875,3.3117,7.3845
1.8916,2.3937,2.5821,6.1441
1.6031,2.0322,2.2684,5.0685
1.9873,2.8147,3.6287,8.0229
2.0441,2.7509,3.0695,6.9807
1.8655,2.2876,2.5695,5.8019
2.0259,2.6778,2.9476,6.6051
1.8241,2.4551,2.8179,6.4327
2.1674,2.8133,3.206,7.0169
2.5602,3.3438,3.7025,8.2836
1.7488,2.4163,2.9532,6.5014
1.798,2.2772,2.4599,5.8696
2.0973,2.814,3.1396,6.9272
2.1431,2.7624,3.1293,6.7943
1.7516,2.2223,2.4654,5.768
2.3143,3.0636,3.4403,7.6217
2.0689,2.6395,2.8774,6.5963
1.7357,2.2821,2.65,6.1908
1.9371,2.7226,3.1387,6.6795
2.2747,2.8982,3.2008,7.248
2.0233,2.5453,2.8806,6.3226
2.0385,2.8079,3.2465,7.6118
1.978,2.6776,3.0221,6.6532
1.8295,2.2661,2.5856,5.6772
1.6076,2.2521,2.814,6.5174
2.2538,2.9961,3.3797,7.7012
1.9272,2.4813,2.6968,6.2225
2.3642,3.1262,3.4836,7.6849
1.7819,2.4056,2.8168,6.2587
1.7589,2.1871,2.393,5.6046
2.4134,3.2465,3.6717,7.9217
1.9107,2.6109,3.1004,7.3654
1.783,2.2513,2.5137,5.7781
2.312,3.0317,3.436,7.4857
1.882,2.4769,2.7619,6.0932
1.7122,2.2669,2.609,5.8745
2.3074,3.1194,3.4044,7.7845
2.2262,2.8154,3.118,7.0332
1.6673,2.2426,2.6811,5.9673
2.1028,2.8412,3.1394,7.1969
2.0235,2.6762,3.0115,6.5871
1.9856,2.3648,2.5573,6.0536
2.0322,2.8075,3.2091,7.1196
2.1425,2.7986,3.1753,6.9462
1.8773,2.3612,2.6082,5.9068
1.6647,2.3696,3.2386,7.2984
1.6775,2.2253,2.4689,5.7183
2.0655,2.5809,2.8774,6.5309
2.3756,3.1709,3.62,7.7092
1.9429,2.6228,3.003,7.1061
1.6448,2.1063,2.3704,5.3034
2.0493,2.6666,2.8995,6.6525
1.8552,2.5745,3.2151,7.3111
2.07,2.7075,3.0877,6.9347
2.184,2.9736,3.3065,7.3216
2.0626,2.6061,2.9341,6.4733
1.5968,2.0549,2.2786,5.4176
2.083,2.7681,3.0853,6.9505
2.2238,2.9737,3.4028,7.2378
1.6374,2.1209,2.4669,5.8277
2.0646,2.831,3.2323,7.0916
2.0461,2.5931,2.7967,6.5549
1.7988,2.2868,2.5451,5.6848
2.3952,3.3463,3.9073,8.6737
2.1542,2.7868,3.0623,7.0153
2.1088,2.5996,2.9162,6.5338
1.7836,2.5145,2.975,6.7505
1.9995,2.6839,3.0062,6.7573
1.6486,2.0578,2.3433,5.1483
2.4936,3.2045,3.5443,7.9479
1.8705,2.5811,3.0841,6.8053
1.915,2.438,2.6599,6.235
2.1938,2.9505,3.3157,7.228
1.6107,2.2195,2.8798,6.4779
1.9011,2.4746,2.7434,6.3286
2.4097,3.227,3.6236,7.9685
2.1518,2.7944,3.0494,6.9419
1.7143,2.2,2.4974,5.8509
2.002,2.7542,3.1481,6.772
2.0101,2.5753,2.8382,6.4252
1.8423,2.5077,3.0834,6.9719
2.3266,3.1549,3.4754,8.1177
1.8973,2.4833,2.79,6.1426
1.8681,2.3183,2.6451,5.7797
1.8417,2.553,2.9332,6.6154
2.411,3.1676,3.5744,7.9111
1.7972,2.2116,2.3857,5.6015
1.9213,2.6598,3.1971,7.3645
1.9806,2.6503,3.0151,6.652
1.9208,2.3841,2.6055,6.0405
2.0108,2.7336,3.098,6.6357
2.0543,2.7009,2.9716,7.0425
1.9362,2.4591,2.7364,6.1878
2.4122,3.1672,3.5923,7.7557
1.581,2.2184,2.8538,6.5069
1.6146,2.03,2.2987,5.2737
2.3487,3.0886,3.3807,7.7263
2.3474,2.958,3.3023,7.3747
1.7292,2.3377,2.7772,6.0647
2.1376,2.8862,3.1801,7.2547
1.9033,2.4644,2.7693,6.0956
1.4716,1.9311,2.2441,5.4617
2.1676,3.007,3.4104,7.5649
2.2859,3.0061,3.4041,7.4268
1.8134,2.2307,2.4543,5.6257
1.9958,2.7449,3.2011,7.245
1.8011,2.3944,2.6307,5.9845
2.2392,2.8278,3.1549,7.0592
1.9852,2.8483,3.6271,7.8799
2.0158,2.6092,2.887,6.6962
1.7973,2.2819,2.5827,5.6869
2.1585,2.7804,3.0158,6.9323
1.7948,2.4325,2.7628,6.2988
2.0266,2.5008,2.8219,6.363
2.1259,2.8418,3.1555,6.9816
1.8405,2.5196,3.0116,6.8111
1.7711,2.2867,2.4918,5.8203
2.2096,2.9203,3.253,7.2198
2.2372,2.9274,3.3423,7.1567
1.8348,2.4008,2.7413,6.4469
2.1999,3.0202,3.4263,7.5012
2.1993,2.8132,3.0703,7.0535
1.3726,1.8048,2.1788,4.9952
1.9188,2.6259,3.0333,6.6555
2.1949,2.8433,3.1221,7.1169
2.1492,2.6595,2.9801,6.6664
1.9493,2.7136,3.0973,7.143
1.9796,2.5505,2.8302,6.4545
1.8202,2.2815,2.5904,5.6895
2.1037,2.9278,3.6006,8.4398
2.0554,2.8282,3.2391,7.0475
1.8431,2.2662,2.4625,5.7669
2.1531,2.8583,3.2114,6.9972
1.9195,2.6045,3.0421,6.7697
1.7284,2.2484,2.4982,5.6256
2.5937,3.4584,3.9122,8.449
1.79,2.393,2.7377,6.5167
1.8692,2.3461,2.5959,6.0424
2.0533,2.8043,3.2008,6.8127
2.0409,2.6148,2.8817,6.4979
1.8812,2.4097,2.7369,6.2168
2.355,3.0684,3.3361,7.7355
2.0912,2.7338,3.0633,6.733
1.6095,2.1965,2.8291,6.3879
1.9972,2.7652,3.1243,7.0743
1.9919,2.5537,2.8721,6.395
1.9598,2.4881,2.7338,6.2102
2.0854,2.9172,3.4499,7.7493
2.0934,2.8494,3.2662,7.0292
1.7515,2.1127,2.3024,5.3961
1.6208,2.2879,2.896,6.425
2.1838,2.8602,3.1141,7.3819
2.0489,2.6024,2.8892,6.5277
2.5069,3.2859,3.7214,8.0444
1.7513,2.3593,2.6771,6.1161
1.8147,2.2996,2.582,5.8108
2.0194,2.6684,2.9254,6.6048
2.0228,2.7857,3.3824,7.7922
1.8327,2.3648,2.7042,5.9748
2.2671,2.9668,3.28,7.3814
2.1032,2.7296,3.0889,6.7054
1.7694,2.2862,2.4915,6.0323
2.3051,3.1925,3.5886,7.8342
2.1908,2.7938,3.1646,6.9147
1.6486,2.1502,2.4489,5.7473
2.1691,2.9244,3.2915,7.3574
1.9011,2.4927,2.727,6.1928
1.6977,2.0605,2.2933,5.2082
2.0791,2.9099,3.5084,7.71
2.1665,2.8118,3.0964,7.1578
1.8881,2.445,2.7688,6.0367
1.7228,2.4306,3.0746,7.1583
1.7863,2.3838,2.6969,6.0639
2.2066,2.7742,3.1555,6.9576
2.2835,3.0424,3.3646,7.4831
2.0169,2.7582,3.2106,7.2824
1.6617,2.0448,2.2059,5.2531
2.1882,2.8124,3.1219,6.9968
1.5531,2.1655,2.6982,5.8942
2.0014,2.5738,2.8397,6.605
2.2893,3.1076,3.5134,7.5996
2.0912,2.609,2.8414,6.5583
1.6481,2.1605,2.458,5.5796
2.1185,2.8604,3.2526,7.0617
2.4051,3.1301,3.4739,7.7457
1.8203,2.3661,2.7926,6.4338
2.0411,2.773,3.0452,6.9769
2.1319,2.7527,3.0539,6.8559
1.9444,2.4846,2.8215,6.1299
2.0131,2.7634,3.1026,7.1896
2.1424,2.8014,3.1563,6.9565
1.9959,2.436,2.6412,6.1827
1.7495,2.4762,3.2412,7.3377
2.0614,2.7748,3.1878,7.1253
1.591,2.0118,2.2279,5.0553
2.5169,3.3162,3.7497,8.1191
1.9448,2.64,3.0092,6.9584
2.0408,2.6149,2.9204,6.6245
2.1774,2.9988,3.4425,7.2393
1.6449,2.2365,2.6901,6.3346
1.6991,2.211,2.4959,5.6314
2.5077,3.2757,3.5563,8.2208
2.1526,2.8708,3.2233,7.0248
1.6824,2.141,2.4679,5.5979
2.0077,2.6812,2.9708,6.6883
2.0501,2.6094,2.9367,6.4791
1.801,2.395,2.7637,6.4856
2.3393,3.1911,3.5902,8.0559
2.1031,2.7266,3.1076,6.7305
1.948,2.3716,2.6218,5.9946
1.8549,2.6183,3.0637,6.6106
1.9184,2.4963,2.6994,6.2942
1.9393,2.4022,2.6638,6.0398
2.0539,2.8582,3.4558,7.7491
1.9378,2.5862,2.863,6.4948
1.9757,2.4981,2.8014,6.2397
2.1174,2.7958,3.0616,6.9064
2.0324,2.7047,3.1458,7.3269
1.8651,2.4175,2.7595,6.0589
2.2905,3.0067,3.323,7.4559
1.6517,2.316,3.0065,6.7048
1.6455,2.0508,2.2368,5.3647
1.9352,2.6046,2.928,6.4121
2.3983,3.0834,3.5139,7.585
1.8304,2.4085,2.7131,6.3791
2.3228,3.1264,3.5012,7.8407
1.8285,2.3798,2.5991,5.9157
1.5251,2.0315,2.4311,5.6528
2.2953,3.2042,3.6906,8.0012
2.3271,3.0154,3.3161,7.5468
1.7697,2.1995,2.4829,5.4989
1.9461,2.6384,2.9613,6.948
1.9179,2.5215,2.8192,6.298
1.9163,2.3944,2.7226,5.9685
1.9506,2.7725,3.3822,7.5354
2.0663,2.7249,3.0883,6.8853
1.8168,2.2696,2.4509,5.7399
2.2774,2.9517,3.2789,7.2956
1.8103,2.5016,2.907,6.3555
2.0146,2.4882,2.7209,6.3522
2.3619,3.1233,3.5191,7.6541
1.6984,2.3351,2.9309,7.051
1.7424,2.33,2.6434,5.9231
2.1816,2.9743,3.3813,7.2886
1.8063,2.3041,2.5507,5.7339
1.9087,2.4749,2.8729,6.5952
2.1415,2.907,3.2137,7.263
2.2201,2.8682,3.2084,7.112
1.5121,1.9982,2.4623,5.5399
2.0039,2.6769,2.9589,6.912
2.2213,2.949,3.3261,7.2652
2.1122,2.6207,2.8398,6.6078
2.063,2.8941,3.3701,7.5576
2.0937,2.7182,3.0766,6.8216
1.7771,2.2393,2.4714,5.6067
1.7708,2.4954,3.1248,7.0296
2.2162,2.9586,3.2531,7.5373
1.9318,2.3367,2.6002,5.9637
2.0979,2.8411,3.2629,6.8719
1.8637,2.4937,2.8186,6.4784
1.7839,2.3087,2.6149,5.7554
2.5866,3.3591,3.6473,8.375
1.8359,2.4996,2.9438,6.671
1.9349,2.4745,2.8046,6.2823
2.1708,2.8842,3.1881,7.1308
2.2002,2.8143,3.1649,6.9535
1.4538,1.891,2.1245,5.0037
2.3429,3.1572,3.5344,7.9214
2.2063,2.9126,3.3195,7.1336
1.6632,2.2452,2.7572,6.5036
2.006,2.8316,3.2733,7.1066
1.9026,2.4127,2.6331,6.0951
2.1065,2.6201,2.9368,6.5574
2.2187,3.0883,3.6886,8.1895
1.9783,2.6571,2.9389,6.6239
1.8182,2.2373,2.5039,5.6389
1.6719,2.3278,2.8004,6.5418
1.8921,2.4993,2.7872,6.3998
2.0842,2.7112,3.0819,6.6981
2.4467,3.2079,3.5415,7.9244
1.8977,2.5612,2.9561,6.6339
1.8708,2.3313,2.5223,5.9701
2.0083,2.7231,3.0659,6.6408
2.0864,2.9124,3.5965,7.9744
1.7758,2.2175,2.4491,5.6908
2.3349,3.0452,3.4303,7.5331
1.9533,2.5059,2.7204,6.2461
1.7565,2.2727,2.5418,5.9192
2.0697,2.8117,3.1865,6.912
2.3011,2.8643,3.1368,7.2085
1.545,2.0956,2.6235,5.8998
2.0509,2.7919,3.0925,7.2056
1.9932,2.6481,2.9597,6.5581
1.8043,2.2114,2.5123,5.5509
2.0581,2.8686,3.3452,7.545
2.2206,2.9354,3.3094,7.3597
1.9813,2.5055,2.7372,6.2865
1.8391,2.6049,3.353,7.6496
1.7594,2.3735,2.7419,5.9445
1.7022,2.1082,2.3013,5.3542
2.39,3.1781,3.5795,7.771
2.0245,2.7058,3.0116,7.193
1.7159,2.1593,2.4002,5.4659
2.2204,2.9112,3.2994,7.1442
1.6459,2.2496,2.6779,6.2142
2.2247,2.8655,3.224,7.3364
2.2488,3.0581,3.3786,7.5276
2.1794,2.7769,3.1038,6.8876
1.7817,2.3556,2.7299,6.0438
2.1909,2.9109,3.2193,7.2829
1.968,2.6256,2.9823,6.4041
1.7472,2.2175,2.4588,6.0006
2.1879,2.9482,3.2911,7.409
2.2414,2.8684,3.2399,7.1251
1.8244,2.3209,2.5612,5.7776
1.8913,2.66,3.1906,7.1488
2.1521,2.8021,3.0548,7.1055
2.1209,2.6194,2.9106,6.6112
1.7939,2.57,3.4036,7.3945
2.0427,2.7336,3.0489,7.0356
1.7823,2.232,2.5156,5.614
2.1741,2.7791,3.039,6.9358
1.9723,2.7306,3.1947,7.0507
2.0929,2.7338,3.1188,6.8237
2.2267,2.9969,3.3166,7.3692
1.6903,2.2825,2.7736,6.3775
1.578,2.0128,2.1918,5.1549
2.4993,3.2978,3.6702,8.1754
2.2981,3.0073,3.4222,7.3582
1.7453,2.1913,2.4313,5.7869
2.0087,2.7446,3.118,6.7365
1.9994,2.546,2.7797,6.3683
1.5681,2.1014,2.4815,5.6586
2.4669,3.386,3.869,8.478
2.0493,2.6639,2.9608,6.6112
2.0098,2.4932,2.8209,6.2231
1.9622,2.681,2.9659,6.9409
2.082,2.7018,2.9843,6.7902
1.8912,2.3659,2.6874,5.8984
1.8019,2.5161,3.1999,7.449
1.954,2.6325,3.001,6.6948
1.9109,2.3796,2.5707,6.0618
2.0719,2.7954,3.1387,6.8239
1.7333,2.3354,2.7534,6.1715
1.9668,2.492,2.7447,6.3346
2.4732,3.2365,3.6409,7.9791
1.6798,2.3373,2.8432,6.5292
1.7144,2.1709,2.4309,5.5903
2.049,2.7655,3.1568,6.7541
2.4251,3.0622,3.3522,7.6619
1.8906,2.5291,2.911,6.5474
2.2915,3.058,3.3237,7.7083
1.9931,2.5363,2.8198,6.319
1.6208,2.1286,2.5503,5.8478
1.8116,2.5015,2.8056,6.2487
2.3279,3.0494,3.432,7.5348
1.8135,2.2275,2.4253,5.6275
2.069,2.8207,3.2173,7.327
1.9341,2.596,2.9673,6.3762
1.8809,2.3521,2.5989,5.8984
2.1451,3.048,3.7203,8.1931
2.1302,2.7357,2.9489,7.029
1.8528,2.3693,2.6368,5.9022
2.2991,3.0426,3.4509,7.4208
1.7671,2.4308,2.8159,6.4724
1.627,2.0046,2.2442,5.1483
2.2665,2.9854,3.2682,7.4036
1.8013,2.469,3.0753,7.1108
1.8855,2.468,2.8262,6.2845
2.289,3.0071,3.314,7.5158
1.8417,2.4095,2.7343,5.9096
1.922,2.4765,2.7546,6.5473
2.2803,3.1066,3.4967,7.6926
2.3458,3.0437,3.4653,7.4843
1.5211,1.9905,2.3019,5.4137
2.0526,2.7823,3.1426,7.0449
1.903,2.458,2.6706,6.1598
2.2913,2.84,3.1539,7.1233
2.0908,2.9802,3.5188,7.5732
2.0107,2.5727,2.8285,6.501
1.8235,2.2799,2.5703,5.6943
1.8211,2.5086,2.9427,6.9614
2.2174,2.9897,3.3668,7.4843
2.0111,2.4741,2.8152,6.2302
2.2809,2.9733,3.3035,7.3355
2.0316,2.7113,3.1025,7.0134
1.7139,2.2126,2.4061,5.5512
2.1371,2.8343,3.1586,6.9657
1.7371,2.4231,3.1919,7.0799
1.9101,2.4489,2.7075,6.3859
2.1332,2.9264,3.3156,7.162
2.1289,2.7324,2.9788,6.8169
1.5144,1.9443,2.2247,5.1547
2.4731,3.3101,3.7597,8.2854
2.087,2.7407,3.0483,6.7706
1.681,2.2738,2.8302,6.4378
2.0302,2.7984,3.1233,7.1204
2.0109,2.5672,2.866,6.4352
1.7516,2.2308,2.5547,5.5057
2.194,3.0162,3.4376,8.0117
2.1855,2.9161,3.2741,7.2679
1.8855,2.2786,2.4535,5.8228
1.6921,2.3939,2.9557,6.5682
1.9231,2.587,2.9513,6.5208
2.1379,2.7395,3.018,6.8533
2.5824,3.4031,3.8309,8.3366
1.8054,2.3957,2.6651,6.2051
1.8326,2.2869,2.5427,5.809
2.1448,2.8629,3.2629,6.9712
1.7373,2.3615,2.7816,6.5096
1.8249,2.3316,2.6442,5.8915
2.261,2.9315,3.1733,7.3407
2.0795,2.6811,2.9827,6.633
1.7502,2.3252,2.7481,6.2576
1.9551,2.6849,2.9853,6.7083
2.3441,2.9906,3.3536,7.4466
1.639,2.1821,2.5975,6.2343
2.22,3.0224,3.4098,7.8
1.9846,2.7016,3.0916,6.5876
1.6858,2.0456,2.2533,5.1877
1.7579,2.4491,2.8981,6.4003
2.2089,2.8507,3.1073,7.2521
1.9479,2.4953,2.7998,6.1935
1.8666,2.6603,3.4545,7.6071
1.8289,2.4022,2.65,6.1419
1.8358,2.2772,2.5442,5.7562
2.349,3.1343,3.4403,7.7217
2.1173,2.8779,3.2934,7.5252
1.8667,2.3664,2.6856,5.9495
2.2911,2.9589,3.259,7.3613
1.7011,2.3626,2.8795,6.394
1.7921,2.2997,2.5046,5.91
2.5011,3.3673,3.7717,8.2726
2.3067,2.8967,3.2966,7.1794
1.6923,2.2074,2.4796,5.6695
2.1803,2.9338,3.3165,7.2416
1.951,2.5272,2.7475,6.2917
1.6933,2.2285,2.7187,6.4445
2.1265,2.9627,3.4365,7.4737
2.1639,2.7927,3.0648,7.0229
1.9876,2.5224,2.8387,6.2618
1.9566,2.7024,3.106,7.352
1.7774,2.3672,2.6564,5.9054
2.1845,2.7507,3.1258,6.8505
1.8557,2.6271,3.3279,7.5663
2.1482,2.8979,3.2966,7.4003
1.6284,2.0029,2.1852,5.0928
2.146,2.7712,3.1034,6.8436
2.1248,2.8898,3.4052,7.5138
2.0816,2.6025,2.8374,6.666
2.1592,2.9575,3.3557,7.1815
1.6865,2.2646,2.6321,6.2715
1.6842,2.1671,2.4207,5.5154
2.1525,2.8574,3.2372,7.025
2.2211,2.9216,3.2455,7.1944
1.8143,2.3208,2.6446,6.0475
2.115,2.8145,3.0862,7.0359
2.1556,2.743,3.0615,6.8234
1.5911,2.173,2.6254,5.7385
2.4319,3.3227,3.7075,8.3576
2.1249,2.7502,3.1155,6.7972
1.9299,2.3355,2.5123,5.9435
1.8406,2.5794,3.0536,6.8564
2.0214,2.6896,3.0452,6.7467
1.6346,2.0041,2.1943,5.0833
1.9331,2.7082,3.5208,8.0512
1.902,2.5598,2.833,6.5118
1.9651,2.4969,2.7754,6.2722
2.1894,2.9655,3.3828,7.1858
1.7664,2.3506,2.6718,6.2564
2.0115,2.6084,2.9495,6.5269
2.4152,3.1578,3.4572,7.8505
1.8088,2.5247,3.1362,7.0772
1.763,2.2089,2.5198,5.6898
1.928,2.5776,2.8488,6.3712
1.977,2.5286,2.837,6.2585
1.8843,2.4574,2.7084,6.4273
2.3813,3.1816,3.5335,7.9603
2.0128,2.6244,2.9861,6.444
1.6232,2.1229,2.4464,5.802
2.002,2.7463,3.1147,6.8729
2.4459,3.1204,3.3917,7.8532
1.8512,2.3349,2.6176,5.8122
2.1012,2.9146,3.3938,7.4399
1.9802,2.6153,2.9038,6.5083
1.9923,2.5082,2.8321,6.2392
1.5346,2.1863,2.8115,6.4619
2.0922,2.7411,3.0679,7.0832
1.9451,2.4549,2.7794,6.1569
2.3597,3.0357,3.337,7.5537
1.7746,2.4607,2.9088,6.4156
1.635,2.017,2.1812,5.1913
2.4142,3.1975,3.577,7.868
1.9007,2.6252,3.3355,7.5102
1.8535,2.4262,2.7014,6.1836
2.3189,3.1065,3.5009,7.6504
1.9568,2.484,2.7197,6.2034
1.6958,2.195,2.4994,5.8019
2.2723,3.1674,3.6461,7.7179
2.2742,2.9415,3.2315,7.318
1.561,2.0288,2.3888,5.4851
2.0477,2.7117,2.9539,6.9588
1.8737,2.4577,2.7453,6.0806
2.2792,2.8523,3.2391,7.0895
2.1782,3.0198,3.4314,7.8095
2.1639,2.7744,3.1132,6.9762
1.7715,2.2295,2.4376,5.5891
1.8607,2.6015,3.1266,7.0805
1.9145,2.5985,2.9752,6.4581
2.0546,2.5066,2.7645,6.371
2.2849,3.0538,3.4713,7.4291
1.884,2.5308,2.8627,6.8508
1.8748,2.4256,2.694,6.1404
2.3115,3.0572,3.4544,7.5094
1.7442,2.3956,2.9327,6.7063
1.9141,2.4616,2.7834,6.3205
2.1589,2.8842,3.1626,7.1652
2.2058,2.8258,3.1518,7.0055
1.5656,2.0482,2.391,5.3117
1.9993,2.6594,2.9432,6.6793
2.2899,2.9903,3.382,7.3571
1.7787,2.3633,2.7693,6.6338
2.0406,2.8675,3.2777,7.1369
2.0518,2.6685,3.0426,6.5885
1.7693,2.2147,2.4274,5.5525
2.337,3.232,3.7336,8.45
2.1314,2.836,3.0951,7.0932
1.8354,2.2182,2.4585,5.6365
1.8395,2.5733,3.158,6.9877
1.9533,2.533,2.7837,6.4924
1.7,2.1993,2.4855,5.4415
2.4626,3.2211,3.5274,7.9762
1.9307,2.5784,2.9253,6.6074
1.9535,2.4538,2.7851,6.1772
2.0673,2.768,3.0872,6.7856
1.6027,2.2443,2.9458,6.6359
1.8553,2.3418,2.5363,6.0878
2.4038,3.144,3.4781,7.8671
2.0755,2.7522,3.134,6.716
1.7613,2.3226,2.6277,6.1807
2.0699,2.8544,3.2277,7.0624
1.8951,2.3634,2.5606,5.9715
1.6781,2.2321,2.6744,6.1503
2.2445,3.0776,3.5291,7.7833
2.0992,2.7389,3.0262,6.8257
1.8517,2.2395,2.5237,5.6588
1.729,2.397,2.7317,6.1912
2.3209,3.0488,3.4112,7.6266
2.1217,2.7317,3.1222,6.7286
1.9872,2.7805,3.3553,7.8323
1.8919,2.5352,2.8696,6.3563
1.8354,2.2761,2.4587,5.7778
2.1002,2.7847,3.1122,6.8289
2.2862,3.1126,3.6027,8.062
1.7539,2.1972,2.4213,5.5572
2.2815,2.9865,3.3659,7.3392
1.7384,2.3546,2.7075,6.3303
1.8465,2.3581,2.627,6.0168
2.4726,3.383,3.8693,8.1992
2.2669,2.852,3.1572,7.1173
1.7655,2.3371,2.7546,6.2293
2.1957,2.9103,3.1537,7.4388
1.9357,2.5856,2.8935,6.3519
1.4415,1.9237,2.4031,5.4725
2.1876,2.9988,3.3646,7.6515
2.29,2.976,3.3368,7.4209
1.9261,2.4565,2.6826,6.1305
1.9992,2.8034,3.2979,7.4735
1.8593,2.4357,2.7724,6.0843
2.135,2.5998,2.8609,6.6043
1.8644,2.6546,3.3887,7.4009
2.0626,2.7341,3.0114,7.0137
1.7483,2.1675,2.4246,5.4714
2.2571,2.931,3.3408,7.1781
